firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
FW0850,Parrot,Anafi,v2.9.8,parrot_anafi_850.bin,bin,28662769,c42972cd5546a7364cdd97d652ba2928ee0165fbf12ccbded51576e22d7712c1,1,ECDSA,1,1,ARM,RTOS,1,None,6.32,6.75,7.23,15163,5,3,1,2,12,2583,235,1
FW0851,Parrot,Anafi,v1.9.2,parrot_anafi_851.img,img,24095727,2a0e168ea8c1b12648318ea2e845fef2c21b35e892863b6d5a0a8bfc0504b3e4,1,ECDSA,0,0,ARM,Linux,1,SquashFS,5.83,6.67,6.85,7344,5,1,0,1,36,2893,284,1
FW0852,DJI,Phantom 4,v2.6.9,dji_phantom_4_852.img,img,30947437,a48c619ca641d4d5a504e80a70c3890856e6ffb29ef26b6c94581825cd702deb,1,ECDSA,0,0,ARM,Linux,1,None,6.68,5.6,7.76,15836,7,0,0,2,5,1055,51,1
FW0853,PX4,Pixhawk 4,v3.3.8,px4_pixhawk_4_853.fw,fw,7412116,5a119cb987cce9bba336e8cd9a49050f915bc77ec83aaf7bf25f151978ecfa5f,1,ECDSA,0,0,ARM,RTOS,1,None,5.87,6.88,7.1,19349,4,0,1,2,15,2511,265,1
FW0854,Parrot,Anafi,v5.6.2,parrot_anafi_854.bin,bin,17136466,146035cea283564181da663549df4bbce55002db5fa7e69413210e0cf03e7997,1,ECDSA,1,0,ARM,Linux,1,None,7.39,5.85,7.76,14627,4,1,1,1,10,2871,136,1
FW0855,DJI,Mini 3,v2.6.7,dji_mini_3_855.fw,fw,29223558,16625a92af53b723082d3909da74ce3c6f1ca2cd92a4c4f0b8318edb955fac90,1,RSA,0,1,MIPS,Linux,1,SquashFS,7.36,5.82,7.53,7139,4,1,0,0,39,2881,237,1
FW0856,Parrot,Bebop 2,v1.8.7,parrot_bebop_2_856.bin,bin,17471499,aa344bb2e1ffba16605263e10247b0d6d5546957f4b7cd65db2ed4cf11b410bc,1,ECDSA,0,1,MIPS,RTOS,1,YAFFS,5.95,5.57,7.63,14131,3,0,0,2,22,1813,247,1
FW0857,DJI,Mini 3,v4.6.1,dji_mini_3_857.bin,bin,17672902,bec351fe388e468ee079af5747658282f209e4ceb9a876a99f7b890aa7435b17,1,ECDSA,0,1,MIPS,Bare-metal,1,None,6.83,6.42,7.13,18301,3,0,0,2,30,2343,144,1
FW0858,ArduPilot,Cube Black,v5.1.2,ardupilot_cube_black_858.bin,bin,22523083,7b93540ef0a28793ba51b9dcb0cc287e9ea2d90fc1050669348fa7c1fc70f143,1,ECDSA,1,0,MIPS,Bare-metal,1,None,6.75,7.01,6.98,12687,4,2,1,2,5,2620,238,1
FW0859,PX4,Pixhawk 4,v1.7.4,px4_pixhawk_4_859.fw,fw,30912282,68e641447709b2d48e50b0de098c8eb241f6523c0440dc38e56039c78e392cb9,1,ECDSA,0,1,MIPS,Bare-metal,1,YAFFS,5.9,6.24,7.48,17873,1,0,1,1,36,1844,193,1
FW0860,PX4,Pixhawk 6,v5.3.9,px4_pixhawk_6_860.img,img,11254299,271630d3da52df1846466b410d0345a3107a4c01b40d301853a795c066bacc6a,1,ECDSA,0,1,MIPS,Linux,1,YAFFS,7.14,6.38,7.49,8758,7,0,1,1,39,914,117,1
FW0861,PX4,Pixhawk 6,v2.8.6,px4_pixhawk_6_861.bin,bin,28586358,51ac7dcd14116efb13444635807804fa7651e9ca6ae9fdc7b0e5bb5e2cfb3748,1,RSA,1,0,ARM,Linux,1,SquashFS,6.44,7.13,6.84,15114,5,0,0,2,16,1908,186,1
FW0862,PX4,Pixhawk 6,v1.8.8,px4_pixhawk_6_862.fw,fw,5502232,0db3292cb22d0543f746f880d0cda08133ebe25ec19437fdc0c90fb6d32e2518,1,RSA,0,1,MIPS,RTOS,1,None,7.1,6.44,7.48,17523,5,0,1,1,20,859,88,1
FW0863,ArduPilot,Cube Black,v2.0.5,ardupilot_cube_black_863.bin,bin,3585222,a57485c74ace7e52adbc74449538e384516954c5d0aa29f4fb66bc1bfca3a2de,1,ECDSA,1,0,MIPS,Bare-metal,1,SquashFS,5.83,7.15,7.19,11593,2,2,0,1,39,2005,160,1
FW0864,ArduPilot,Cube Orange,v1.1.8,ardupilot_cube_orange_864.fw,fw,27540627,0d8df52ad12a5a4fb5ed798e338506fad723fb9fc3d626b7704a9efe91f2e344,1,ECDSA,0,1,ARM,Linux,1,SquashFS,6.81,5.85,7.21,6026,1,1,1,1,24,1832,83,1
FW0865,DJI,Mavic Pro,v4.8.6,dji_mavic_pro_865.img,img,11202596,3ad11b43d24f45e4399db13e95a9f68f56be895d9286822c30b607561b1fe3b3,1,ECDSA,0,1,ARM,RTOS,1,SquashFS,7.06,5.71,7.16,13278,7,3,0,1,32,1530,97,1
FW0866,Parrot,Anafi,v2.3.4,parrot_anafi_866.fw,fw,2265563,cc4a5e4a256fc4cd058e099d5fa68285f386441bc58841c582538e1f6f59e90d,1,ECDSA,0,1,MIPS,RTOS,1,YAFFS,7.24,6.02,7.12,12671,6,1,1,1,15,1194,267,1
FW0867,Parrot,Anafi,v1.2.4,parrot_anafi_867.img,img,2204904,65d174e0baea5cbb67e6101f4edbcb4b2b80bfe3c6e9696fc3f044930dd2ad0b,1,ECDSA,1,0,ARM,Linux,1,None,7.13,7.03,6.86,10163,7,1,0,0,9,2734,110,1
FW0868,Parrot,Bebop 2,v3.8.8,parrot_bebop_2_868.img,img,7269822,f128c8e001f22bc65c7119b0cfd6b52d9925043036736820b5aaf9cf5de129ad,1,RSA,1,1,MIPS,Bare-metal,1,YAFFS,6.07,6.49,7.14,13346,3,2,0,1,12,2857,133,1
FW0869,ArduPilot,Cube Black,v1.0.5,ardupilot_cube_black_869.fw,fw,4819692,f67e576b3109f05096a86e61475b5a14ab1d34cca1cecf121b78bdf2d0de058d,1,RSA,0,1,MIPS,Bare-metal,1,SquashFS,6.21,6.27,7.1,9547,6,1,1,0,24,2595,273,1
FW0870,PX4,Pixhawk 4,v5.4.9,px4_pixhawk_4_870.img,img,5995745,34fc0655a702ea9fefc16f1a5d3cce6a12433491fc4c4365d9ec49b89ae429dc,1,ECDSA,0,1,MIPS,Bare-metal,1,SquashFS,5.86,5.89,7.36,2992,4,1,0,2,18,2525,71,1
FW0871,DJI,Mini 3,v5.2.6,dji_mini_3_871.bin,bin,10041182,4dc4ffd71ddaa8edda2dea0c63004d544afbe715a71bd07418df780acbb57572,1,RSA,1,0,ARM,RTOS,1,SquashFS,6.57,6.31,6.81,16247,3,2,0,1,16,1300,163,1
FW0872,PX4,Pixhawk 6,v3.3.7,px4_pixhawk_6_872.img,img,29908302,df79664651edb83775877868fc26169aa82c945075e7e5dc05f7577e0667a5cf,1,RSA,0,0,MIPS,RTOS,1,None,6.57,6.0,7.76,18271,2,3,1,2,29,1465,201,1
FW0873,ArduPilot,Cube Orange,v4.2.9,ardupilot_cube_orange_873.img,img,9532429,4775344f7ed656255e1e4950742ef9e559fa3819fe862e49e0663bc9b21ef9e8,1,ECDSA,1,1,MIPS,RTOS,1,SquashFS,6.78,6.48,7.67,3210,2,0,1,1,19,869,186,1
FW0874,Parrot,Bebop 2,v5.9.6,parrot_bebop_2_874.bin,bin,5194370,6dfb2824bbd937db43c97fb8f8c25081d2658a3bbf35bc218391b2d2fb671fb0,1,ECDSA,1,0,MIPS,RTOS,1,YAFFS,6.98,6.37,7.37,17001,6,3,0,2,28,2808,134,1
FW0875,PX4,Pixhawk 4,v5.0.2,px4_pixhawk_4_875.fw,fw,26893941,7d21d71fdf3a433ece1fe5df21441f0fdd1f1adabaa812db305e5c28b11c1420,1,RSA,0,1,MIPS,Bare-metal,1,None,6.77,7.03,7.73,4424,3,2,0,2,33,1135,168,1
FW0876,DJI,Mavic Pro,v3.5.1,dji_mavic_pro_876.fw,fw,19754351,d20499073c81f5551ac0151d4861fb70ca10c2f50538a4135adb289707538910,1,ECDSA,0,1,MIPS,Linux,1,None,7.39,7.17,6.92,7971,4,0,0,2,37,2199,242,1
FW0877,ArduPilot,Cube Orange,v5.7.8,ardupilot_cube_orange_877.bin,bin,21398563,0584423bf9a90cc4e6dbe63e2800168c63fe8eba5e7bbb935e5b0b3de9265fd7,1,RSA,1,1,ARM,Linux,1,None,7.07,6.62,7.75,7469,2,3,1,2,8,2317,130,1
FW0878,Parrot,Bebop 2,v2.5.1,parrot_bebop_2_878.img,img,21636091,ed2ce976a0eddb3a6f5d34423f195f3e38eb24ae2f81c48adee544093a861db6,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,6.11,6.64,6.82,5982,2,1,0,0,20,2981,82,1
FW0879,ArduPilot,Cube Black,v3.1.3,ardupilot_cube_black_879.bin,bin,23686843,987fa414b8906b8a7c27246865fcf55103c77033ade34e4284bfa4257e52753f,1,ECDSA,0,0,MIPS,Bare-metal,1,SquashFS,7.17,6.72,6.85,12739,1,1,1,0,34,1646,152,1
FW0880,DJI,Mavic Pro,v4.3.6,dji_mavic_pro_880.fw,fw,28678282,394e7e913a3615532a712d34f5f91bbc4bc5d14cbc375148ffa007d6964bb3e7,1,ECDSA,0,1,ARM,Linux,1,None,6.36,6.73,7.24,10039,4,2,0,2,8,829,210,1
FW0881,PX4,Pixhawk 6,v3.7.3,px4_pixhawk_6_881.img,img,5031561,ee9dfd6a3eb3742f8396b4b44b1767f78116c8a7807e383bfb2a3cfa58967d5b,1,RSA,1,1,MIPS,Linux,1,None,6.58,5.82,7.18,5790,2,3,1,0,30,974,218,1
FW0882,Parrot,Anafi,v4.0.2,parrot_anafi_882.img,img,18312790,caf9f3c8a480fd4968b8485b2e2e76475db9aa54ec061f21d580a171e0b23a66,1,ECDSA,1,1,ARM,RTOS,1,SquashFS,6.27,6.39,7.22,10352,5,0,1,0,7,1229,209,1
FW0883,ArduPilot,Cube Black,v3.8.4,ardupilot_cube_black_883.fw,fw,31918596,d98979daadda479c00403726853ed2da805ca5d6294dd6215729703e86aaf895,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,6.1,6.45,6.8,18069,4,0,1,0,36,2519,103,1
FW0884,ArduPilot,Cube Orange,v3.4.4,ardupilot_cube_orange_884.fw,fw,31271627,89dbe8f87f11748bb89b42290e9686ed2a236afcdefac57775b287e36d01b9ae,1,ECDSA,0,0,MIPS,Linux,1,SquashFS,6.72,6.48,6.85,18229,7,2,0,2,16,1509,179,1
FW0885,PX4,Pixhawk 6,v3.1.3,px4_pixhawk_6_885.img,img,31231573,198b6a3d91c5b9a0746c8d577524560560a93b9d069c068a4891850124bbe090,1,ECDSA,1,0,MIPS,Linux,1,YAFFS,6.23,5.83,7.51,15920,2,0,1,1,7,1631,128,1
FW0886,Parrot,Anafi,v5.7.7,parrot_anafi_886.fw,fw,18556349,c526aefc52257c041d57ace15e62cd0fcd8de96773b66b8ec6c17dffae25b3ea,1,ECDSA,0,0,ARM,RTOS,1,YAFFS,7.02,6.26,7.71,5089,4,0,0,2,12,2229,99,1
FW0887,ArduPilot,Cube Orange,v4.2.5,ardupilot_cube_orange_887.bin,bin,20285524,887ad00f85b08f84ef1401250be086a8fa3cd34cf173bf3ed736eee9495f130e,1,ECDSA,0,0,MIPS,Linux,1,None,7.16,6.97,7.06,4785,1,2,1,1,13,829,118,1
FW0888,PX4,Pixhawk 4,v5.4.1,px4_pixhawk_4_888.bin,bin,3899083,698f131ff759e029afb85c3f31bbbc63b0e309dd2decf2efa1e8bc39cc7c2062,1,RSA,0,1,MIPS,Linux,1,None,6.83,5.6,7.33,12143,2,1,0,1,39,2707,57,1
FW0889,ArduPilot,Cube Orange,v5.6.3,ardupilot_cube_orange_889.fw,fw,15078664,f374c49f7b8d811470384e9551a8707fd765a5c8f62f6718f5fd6b8e5af778ec,1,RSA,0,1,ARM,RTOS,1,YAFFS,7.07,5.82,6.82,9011,3,3,0,0,39,1011,59,1
FW0890,Parrot,Bebop 2,v1.6.3,parrot_bebop_2_890.img,img,19644278,10f7d8c4f1e133a7ea0377b878484ff1608d12e5afc9da43461a3804aac5ef10,1,RSA,1,0,ARM,Bare-metal,1,YAFFS,6.52,6.61,6.86,6962,1,0,1,0,30,2496,234,1
FW0891,Parrot,Anafi,v4.8.9,parrot_anafi_891.fw,fw,14092714,bd0709cd7189c808ff26cd48833e52361617e6d66f22f69ae2105ba8db9e9c96,1,RSA,0,1,MIPS,RTOS,1,None,6.3,5.6,7.34,6474,6,0,0,1,18,2690,72,1
FW0892,Parrot,Anafi,v2.1.1,parrot_anafi_892.fw,fw,17148853,dc630039c560ce41daf297feccd331ae175036225d2955fefd740ecd1cb5a59b,1,RSA,1,0,MIPS,Linux,1,None,6.42,5.74,6.93,10319,6,2,1,0,36,1254,195,1
FW0893,Parrot,Anafi,v4.4.4,parrot_anafi_893.img,img,29992267,b3925ee44ab95058cf5eb9034cedba46621670d7d624815419b1399ec02b230a,1,RSA,1,0,ARM,Linux,1,YAFFS,6.27,6.84,7.79,8018,6,1,0,2,30,863,86,1
FW0894,PX4,Pixhawk 4,v1.2.0,px4_pixhawk_4_894.bin,bin,21720381,eebdc5826dcb109f76396ab652348eb79ec3d68563df6782a095e507cd9a5225,1,ECDSA,1,1,MIPS,Linux,1,YAFFS,6.79,5.85,7.0,13571,6,0,0,0,35,2475,70,1
FW0895,ArduPilot,Cube Black,v2.4.5,ardupilot_cube_black_895.fw,fw,20696239,d9bfbdc1b879662dbe56d995537236cc7d34d092d0c0855bcde64930f7fc65b6,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,5.97,6.48,6.92,19597,2,1,1,2,30,1969,237,1
FW0896,ArduPilot,Cube Black,v5.6.2,ardupilot_cube_black_896.img,img,20656351,516eb1f2839c186b7520fc454ad3bf3bc54f47616a6d10bab5b2b59ac892623f,1,RSA,1,1,ARM,Linux,1,None,6.64,6.03,7.08,18750,4,3,0,2,12,933,175,1
FW0897,PX4,Pixhawk 4,v1.0.6,px4_pixhawk_4_897.bin,bin,16669434,0543c5a13da961592e6aaf699b19c1ec13e14b0ad9822ed6ed0fa9dcb3582258,1,RSA,1,0,ARM,RTOS,1,SquashFS,6.25,5.96,7.28,16714,1,1,0,0,38,2480,131,1
FW0898,PX4,Pixhawk 6,v2.1.2,px4_pixhawk_6_898.bin,bin,6967203,6c67b276a212908084d3fc158a514fd79bcce429772f8a4c51e34a7998249eec,1,RSA,1,0,ARM,RTOS,1,YAFFS,5.8,5.85,7.04,3997,1,0,1,0,23,2451,166,1
FW0899,Parrot,Anafi,v5.8.9,parrot_anafi_899.fw,fw,2162042,3bbd68bdb2c31fce50e616865fb8a23f901033da53c2514d2f5d32a17f8e9a1c,1,RSA,0,1,ARM,RTOS,1,SquashFS,5.84,7.12,7.74,14598,3,1,0,2,36,1625,289,1
FW0900,ArduPilot,Cube Black,v4.0.8,ardupilot_cube_black_900.fw,fw,26037081,f3864e710e2f2aee09709abf5e1163c0c88e2cbc2b92a51849f4a2465225c40d,1,ECDSA,1,0,MIPS,RTOS,1,YAFFS,6.42,5.57,6.83,18877,5,1,0,1,12,1196,235,1
FW0901,Parrot,Bebop 2,v1.5.1,parrot_bebop_2_901.bin,bin,5225295,8bd25362bf003246defef85016d9413f0e432a252feb3bb053389e3efe0b6570,1,ECDSA,1,1,ARM,Bare-metal,1,YAFFS,6.04,5.53,7.5,2394,2,2,0,1,20,1937,155,1
FW0902,ArduPilot,Cube Orange,v5.9.9,ardupilot_cube_orange_902.img,img,12792838,b2084d37b4d508491f6b79b48f4f4fef181f2421849b9affdc95acdc42b415dc,1,ECDSA,1,1,MIPS,RTOS,1,YAFFS,6.04,5.59,6.86,6520,5,0,0,2,39,1175,226,1
FW0903,Parrot,Anafi,v4.9.4,parrot_anafi_903.fw,fw,9465599,e48a5e2b070955526f3225284047bbaf952fc6d907345371a164907b372a6b43,1,RSA,0,1,ARM,Linux,1,None,6.35,7.01,7.35,12641,3,3,0,1,17,2485,129,1
FW0904,Parrot,Anafi,v1.4.1,parrot_anafi_904.img,img,17248268,c47305a2f1b281f846e1c69a425f57f5d4813e710656bde0ac9838e6089b9d85,1,RSA,0,0,MIPS,Linux,1,None,5.99,6.21,6.88,7789,6,2,0,1,30,1268,276,1
FW0905,DJI,Phantom 4,v2.0.4,dji_phantom_4_905.img,img,22186851,dc2c777dad253937c502ea626b91543e1fd273c0274d170c45f2cc6a66ff4875,1,ECDSA,1,0,ARM,Linux,1,SquashFS,6.7,6.39,7.3,2970,2,1,0,0,32,1081,139,1
FW0906,DJI,Phantom 4,v5.5.0,dji_phantom_4_906.bin,bin,23973588,10bdbe53eb9ea6a2344f1227456034d0578f64faa3ab1b2e88013ac3980d4c47,1,ECDSA,1,1,MIPS,Linux,1,None,7.26,6.78,7.14,3507,5,1,0,1,31,1696,268,1
FW0907,PX4,Pixhawk 6,v3.3.0,px4_pixhawk_6_907.bin,bin,5592704,defe7efe99706daad94a5b0c1de3ea1e5d8762726267781aab878d72eaac06e6,1,ECDSA,1,0,MIPS,RTOS,1,SquashFS,6.22,6.09,7.86,4722,8,3,0,0,25,1215,241,1
FW0908,Parrot,Bebop 2,v4.0.8,parrot_bebop_2_908.fw,fw,8149617,7230ee0c7d67df57e288143b37fae5aff28ef7776497f055dbf1ddfcc6d023f9,1,ECDSA,1,1,MIPS,Bare-metal,1,YAFFS,7.32,6.96,7.1,4509,8,3,1,2,22,2001,171,1
FW0909,ArduPilot,Cube Orange,v1.3.5,ardupilot_cube_orange_909.fw,fw,7356753,34a4b5f4c2282c068779f344916625426ff4428a0656ec5a3f9f0ffd9778b96b,1,RSA,0,1,ARM,Bare-metal,1,YAFFS,6.6,6.32,7.13,6770,3,1,1,1,18,2059,63,1
FW0910,PX4,Pixhawk 6,v5.2.1,px4_pixhawk_6_910.fw,fw,27296687,982ef143b76ad238811a0d26fec2379b7df27238f936e1fba20f7389331d34bc,1,RSA,0,1,MIPS,RTOS,1,None,6.98,6.11,7.19,7638,1,3,1,1,10,1306,75,1
FW0911,ArduPilot,Cube Orange,v5.2.7,ardupilot_cube_orange_911.fw,fw,20469407,538cb093b74958431e99253e36783ec9d3243516dc0dab02358251554a1ab861,1,RSA,0,1,ARM,RTOS,1,SquashFS,6.34,6.5,7.12,18472,3,0,1,2,31,2998,55,1
FW0912,ArduPilot,Cube Black,v3.1.1,ardupilot_cube_black_912.img,img,31063887,a0a81708388701563cc46ab9098a29960830f6260a312cf7b54d4a99ab4a19a6,1,RSA,0,0,ARM,RTOS,1,YAFFS,6.11,6.77,6.89,8110,4,0,0,2,30,1008,129,1
FW0913,ArduPilot,Cube Orange,v1.8.6,ardupilot_cube_orange_913.bin,bin,18665522,29402963b173598ee5496bece0e91c67a4a8aa7bdb439c02aac22287d8bd56d3,1,RSA,0,0,ARM,Linux,1,None,6.12,6.51,7.41,3621,2,0,1,0,5,1659,126,1
FW0914,ArduPilot,Cube Orange,v1.9.7,ardupilot_cube_orange_914.bin,bin,5588237,fbca9409e9c698997d877486ed4ad28aec961b513f626980447cadaa87f10545,1,ECDSA,0,0,MIPS,Linux,1,YAFFS,6.89,6.55,7.63,3668,5,0,1,2,34,2945,134,1
FW0915,PX4,Pixhawk 4,v2.7.5,px4_pixhawk_4_915.fw,fw,6042649,2ce64bf437043aaaa719586605882c4bbf523080e4376cc15e4fb0e7f8e24940,1,RSA,1,0,ARM,Linux,1,YAFFS,7.28,6.45,7.54,16537,1,3,0,1,8,1728,169,1
FW0916,DJI,Mavic Pro,v5.8.1,dji_mavic_pro_916.bin,bin,16319420,3d5526f1677ce04eeef1e54fad7a0ff8efe8a5fe5b3ad62be67867ab88a2587f,1,ECDSA,0,0,ARM,Bare-metal,1,None,7.21,6.5,7.89,10235,8,3,0,2,17,2787,136,1
FW0917,Parrot,Anafi,v5.1.0,parrot_anafi_917.img,img,31471081,90f6d726be20a0f09609c1d572180951fb453a1188ff66454046386a45813bb1,1,RSA,1,0,MIPS,RTOS,1,YAFFS,7.19,6.35,6.82,10417,5,1,0,0,30,1562,91,1
FW0918,DJI,Mavic Pro,v5.6.8,dji_mavic_pro_918.fw,fw,3276794,e338e5466819c6334098a505197c425c03816f40af77a48c0e453074a580f731,1,ECDSA,1,1,MIPS,Bare-metal,1,YAFFS,5.83,6.86,7.55,13682,2,3,0,0,28,1381,72,1
FW0919,PX4,Pixhawk 4,v3.2.6,px4_pixhawk_4_919.fw,fw,5873526,2da4a176010d661e79e0dce3b205e7f46a330f87ab0834bba02d14df65d2084e,1,RSA,0,1,ARM,Linux,1,SquashFS,6.38,7.16,7.85,19127,5,1,1,0,12,1709,197,1
FW0920,Parrot,Bebop 2,v5.1.3,parrot_bebop_2_920.fw,fw,30698416,1b223c1853a3ec366a8be642b2c1b7ef88d003648c5e3745a8bce52ee48e7e7d,1,RSA,0,1,ARM,Bare-metal,1,YAFFS,6.76,6.88,7.7,12367,4,0,0,0,28,1091,146,1
FW0921,ArduPilot,Cube Black,v3.6.3,ardupilot_cube_black_921.fw,fw,20456598,46466c3e16e194b194b0d558282384bdf99ab8a0772000461b9abbeac30521aa,1,RSA,1,0,MIPS,Bare-metal,1,SquashFS,5.95,6.05,7.7,11048,8,3,1,0,36,2870,259,1
FW0922,ArduPilot,Cube Orange,v5.5.5,ardupilot_cube_orange_922.img,img,17853081,2455f5939e122902453850eabcda77cc7c8841a22faa2f752bf7e7d117071919,1,RSA,0,0,MIPS,RTOS,1,YAFFS,7.09,5.73,7.45,18310,2,2,1,1,14,2341,268,1
FW0923,DJI,Mini 3,v2.6.0,dji_mini_3_923.fw,fw,17497442,2783806e4b362467dd7e75f17c05a46ca9c716a91b08b5901dff2357213452e8,1,RSA,1,1,MIPS,Bare-metal,1,YAFFS,7.03,6.22,7.31,6631,1,2,0,1,11,911,167,1
FW0924,Parrot,Anafi,v3.6.4,parrot_anafi_924.fw,fw,17564064,48ab48d2460abf7f9bf8781c072f1d44c35ee0d81713feb9d7ead43d40639a02,1,ECDSA,0,1,ARM,Linux,1,SquashFS,6.58,6.02,7.05,2522,3,3,1,0,24,2861,266,1
FW0925,PX4,Pixhawk 6,v1.2.9,px4_pixhawk_6_925.fw,fw,8075630,a8c7ee0b6559872621edd16e787ffdd99dd1d2c394fb19b799c70e49d3b76016,1,RSA,1,1,MIPS,Bare-metal,1,None,6.44,5.75,7.3,18914,5,0,1,1,32,1826,84,1
FW0926,DJI,Mavic Pro,v2.2.7,dji_mavic_pro_926.fw,fw,31942901,246257ecb0b71726a004f4bc70899422bf2dd5492e124a6cdc836fba178c311e,1,RSA,0,1,ARM,Bare-metal,1,None,7.35,6.18,7.26,6533,6,1,0,2,32,2864,263,1
FW0927,ArduPilot,Cube Orange,v3.8.8,ardupilot_cube_orange_927.img,img,24542603,ecbfd2ce91374e371efd2e1322af648791ad95c75e62ca1afc71b57baa7aa9f1,1,ECDSA,0,0,ARM,Bare-metal,1,YAFFS,7.05,6.82,7.09,13365,1,1,1,0,31,1143,294,1
FW0928,PX4,Pixhawk 6,v3.3.5,px4_pixhawk_6_928.img,img,10635983,95ed59f52104de6a6d35821703b53b03cfc2331cb23b16aad7e0b4fa9187968a,1,ECDSA,1,0,MIPS,Bare-metal,1,None,7.21,6.35,7.17,10345,3,3,0,2,6,1788,262,1
FW0929,PX4,Pixhawk 4,v4.2.7,px4_pixhawk_4_929.bin,bin,18000661,fc9130b142b5565799bf67370384fc1b844f7f8486de7c862ada704775c649a9,1,RSA,0,0,ARM,Linux,1,None,6.04,5.68,7.64,17230,6,3,1,2,12,2814,77,1
FW0930,ArduPilot,Cube Orange,v2.9.8,ardupilot_cube_orange_930.bin,bin,28153593,134e26a376de7bb0e0a2e113b97fb9c8e25dff8234f889bc460d5cbe923695f2,1,ECDSA,0,1,MIPS,Bare-metal,1,YAFFS,6.72,5.9,7.21,5393,7,0,0,2,16,1566,57,1
FW0931,Parrot,Bebop 2,v1.1.4,parrot_bebop_2_931.fw,fw,28666158,3cdeb1adf74cff3fe65847e4f7445f3b26c8068cef1e51ce7687791721e5beb5,1,RSA,1,1,MIPS,Linux,1,SquashFS,6.48,5.54,6.88,17222,1,1,0,1,17,2625,277,1
FW0932,DJI,Mavic Pro,v3.9.3,dji_mavic_pro_932.fw,fw,2361727,80a992284be22f7911daafe5a5f797728d26d2cdbfb3d22d778d6bb5bee646cd,1,RSA,0,1,MIPS,Linux,1,YAFFS,7.27,6.14,7.05,5707,8,1,1,1,32,1789,284,1
FW0933,DJI,Mini 3,v4.5.4,dji_mini_3_933.bin,bin,20885160,bd4924b47d59adcd66725469f9b534653492b9bd90cc5ec21dcc4b49c956e129,1,RSA,0,1,MIPS,Linux,1,None,6.77,6.75,7.05,17139,3,3,0,2,10,1455,279,1
FW0934,DJI,Mavic Pro,v3.9.6,dji_mavic_pro_934.bin,bin,13679011,0aba72d47360607763baf96d806052907d693c57ea43ebaf92a4377eaae6669c,1,RSA,0,1,MIPS,RTOS,1,YAFFS,6.83,6.9,7.3,7446,5,2,0,2,36,1884,209,1
FW0935,PX4,Pixhawk 4,v5.8.6,px4_pixhawk_4_935.img,img,26252672,342ebb12a78e17c830ebf5bced1e48a9fc4c2891b4e610e1de770e6a157adc3e,1,ECDSA,0,1,MIPS,RTOS,1,YAFFS,7.15,5.54,6.85,2335,2,1,0,0,16,1118,281,1
FW0936,PX4,Pixhawk 6,v3.4.8,px4_pixhawk_6_936.bin,bin,22793564,d900328040a1fddccf100d8b970d7f9763c2f7900f0d859c6474cb7248fb9077,1,RSA,0,0,ARM,RTOS,1,SquashFS,6.2,5.79,7.85,10017,6,0,0,0,28,2157,138,1
FW0937,DJI,Phantom 4,v3.4.5,dji_phantom_4_937.fw,fw,31686821,56f5f5523cfe1c519a99d77c5043489cb3db0a4532842b89e587c5cb7ab70579,1,RSA,0,1,MIPS,Bare-metal,1,SquashFS,6.8,6.78,7.07,7315,5,1,1,0,32,1341,51,1
FW0938,DJI,Mavic Pro,v2.1.2,dji_mavic_pro_938.fw,fw,27052445,84d017f29c0327a5489388382d9cc79e17aadf8a713fb5ef28d649d43320c4b8,1,ECDSA,1,0,ARM,Bare-metal,1,SquashFS,6.51,6.07,7.46,12258,3,0,0,0,20,2833,152,1
FW0939,Parrot,Anafi,v5.5.4,parrot_anafi_939.img,img,17427849,d997ac175b5e70af53dcdbc726c113b57d65a8dbcf05e31fe7387cfc5e4a3717,1,RSA,0,0,MIPS,Linux,1,None,7.04,5.96,6.9,8656,8,2,0,2,13,1540,151,1
FW0940,ArduPilot,Cube Orange,v4.5.3,ardupilot_cube_orange_940.fw,fw,9686649,2c60cac0d150746f59ef412967e82db2c5f989c01fcbf396bb1fb0190f712eb7,1,ECDSA,0,1,MIPS,RTOS,1,YAFFS,6.04,6.95,7.49,15062,5,3,0,0,6,2543,80,1
FW0941,ArduPilot,Cube Orange,v5.2.8,ardupilot_cube_orange_941.bin,bin,2151312,80d3a00d0320d3aa5947f6205c037b706ba0bdbcb6ac39034b9c46c5142976c2,1,ECDSA,1,0,MIPS,Linux,1,SquashFS,6.07,5.68,7.19,9545,6,2,0,1,11,1909,103,1
FW0942,Parrot,Anafi,v3.3.0,parrot_anafi_942.fw,fw,23469711,179efdb8cf931598d34ca67f6231583a2b5471789586abf3d4c91f935e66bf76,1,ECDSA,1,1,ARM,RTOS,1,YAFFS,6.77,5.72,7.56,10235,3,1,0,2,39,1767,231,1
